Game Date,Day of Week,Local Time,Time - ET,Game,Away Team,Home Team,Location
9/7/25,Sunday,1:20 PM,2:20 PM,Nationals at Cubs,Nationals,Cubs,Wrigley Field - Chicago
9/7/25,Sunday,1:10 PM,4:10 PM,Red Sox at D-backs,Red Sox,D-backs,Chase Field - Phoenix
9/7/25,Sunday,1:40 PM,1:40 PM,Phillies at Marlins,Phillies,Marlins,loanDepot park - Miami
9/7/25,Sunday,1:35 PM,1:35 PM,Dodgers at Orioles,Dodgers,Orioles,Oriole Park at Camden Yards - Baltimore
9/7/25,Sunday,1:35 PM,1:35 PM,Brewers at Pirates,Brewers,Pirates,PNC Park - Pittsburgh
9/7/25,Sunday,1:35 PM,2:35 PM,Astros at Rangers,Astros,Rangers,Globe Life Field - Arlington
9/7/25,Sunday,12:10 PM,12:10 PM,Guardians at Rays,Guardians,Rays,George M. Steinbrenner Field - Tampa
9/7/25,Sunday,1:40 PM,1:40 PM,Mets at Reds,Mets,Reds,Great American Ball Park - Cincinnati
9/7/25,Sunday,1:10 PM,3:10 PM,Padres at Rockies,Padres,Rockies,Coors Field - Denver
9/7/25,Sunday,1:10 PM,2:10 PM,Twins at Royals,Twins,Royals,Kauffman Stadium - Kansas City
9/7/25,Sunday,1:40 PM,1:40 PM,White Sox at Tigers,White Sox,Tigers,Comerica Park - Detroit
9/7/25,Sunday,,,Blue Jays at Yankees - Time TBD,Blue Jays,Yankees,Yankee Stadium - Bronx
9/8/25,Monday,6:38 PM,9:38 PM,Twins at Angels,Twins,Angels,Angel Stadium - Anaheim
9/8/25,Monday,7:05 PM,10:05 PM,Red Sox at Athletics,Red Sox,Athletics,Sutter Health Park - Sacramento
9/8/25,Monday,7:15 PM,7:15 PM,Cubs at Braves,Cubs,Braves,Truist Park - Atlanta
9/8/25,Monday,7:10 PM,10:10 PM,Rockies at Dodgers,Rockies,Dodgers,Dodger Stadium - Los Angeles
9/8/25,Monday,6:45 PM,9:45 PM,D-backs at Giants,D-backs,Giants,Oracle Park - San Francisco
9/8/25,Monday,6:40 PM,6:40 PM,Royals at Guardians,Royals,Guardians,Progressive Field - Cleveland
9/8/25,Monday,6:40 PM,9:40 PM,Cardinals at Mariners,Cardinals,Mariners,T-Mobile Park - Seattle
9/8/25,Monday,1:10 PM,1:10 PM,Nationals at Marlins,Nationals,Marlins,loanDepot park - Miami
9/8/25,Monday,6:40 PM,9:40 PM,Reds at Padres,Reds,Padres,Petco Park - San Diego
9/8/25,Monday,6:45 PM,6:45 PM,Mets at Phillies,Mets,Phillies,Citizens Bank Park - Philadelphia
9/8/25,Monday,7:05 PM,8:05 PM,Brewers at Rangers,Brewers,Rangers,Globe Life Field - Arlington
9/9/25,Tuesday,6:38 PM,9:38 PM,Twins at Angels,Twins,Angels,Angel Stadium - Anaheim
9/9/25,Tuesday,7:05 PM,10:05 PM,Red Sox at Athletics,Red Sox,Athletics,Sutter Health Park - Sacramento
9/9/25,Tuesday,7:07 PM,7:07 PM,Astros at Blue Jays,Astros,Blue Jays,Rogers Centre - Toronto
9/9/25,Tuesday,7:15 PM,7:15 PM,Cubs at Braves,Cubs,Braves,Truist Park - Atlanta
9/9/25,Tuesday,7:10 PM,10:10 PM,Rockies at Dodgers,Rockies,Dodgers,Dodger Stadium - Los Angeles
9/9/25,Tuesday,6:45 PM,9:45 PM,D-backs at Giants,D-backs,Giants,Oracle Park - San Francisco
9/9/25,Tuesday,6:40 PM,6:40 PM,Royals at Guardians,Royals,Guardians,Progressive Field - Cleveland
9/9/25,Tuesday,6:40 PM,9:40 PM,Cardinals at Mariners,Cardinals,Mariners,T-Mobile Park - Seattle
9/9/25,Tuesday,6:40 PM,6:40 PM,Nationals at Marlins,Nationals,Marlins,loanDepot park - Miami
9/9/25,Tuesday,6:35 PM,6:35 PM,Pirates at Orioles,Pirates,Orioles,Oriole Park at Camden Yards - Baltimore
9/9/25,Tuesday,6:40 PM,9:40 PM,Reds at Padres,Reds,Padres,Petco Park - San Diego
9/9/25,Tuesday,6:45 PM,6:45 PM,Mets at Phillies,Mets,Phillies,Citizens Bank Park - Philadelphia
9/9/25,Tuesday,7:05 PM,8:05 PM,Brewers at Rangers,Brewers,Rangers,Globe Life Field - Arlington
9/9/25,Tuesday,6:40 PM,7:40 PM,Rays at White Sox,Rays,White Sox,Rate Field - Chicago
9/9/25,Tuesday,7:05 PM,7:05 PM,Tigers at Yankees,Tigers,Yankees,Yankee Stadium - Bronx
9/10/25,Wednesday,1:07 PM,4:07 PM,Twins at Angels,Twins,Angels,Angel Stadium - Anaheim
9/10/25,Wednesday,12:35 PM,3:35 PM,Red Sox at Athletics,Red Sox,Athletics,Sutter Health Park - Sacramento
9/10/25,Wednesday,7:07 PM,7:07 PM,Astros at Blue Jays,Astros,Blue Jays,Rogers Centre - Toronto
9/10/25,Wednesday,7:15 PM,7:15 PM,Cubs at Braves,Cubs,Braves,Truist Park - Atlanta
9/10/25,Wednesday,7:10 PM,10:10 PM,Rockies at Dodgers,Rockies,Dodgers,Dodger Stadium - Los Angeles
9/10/25,Wednesday,12:45 PM,3:45 PM,D-backs at Giants,D-backs,Giants,Oracle Park - San Francisco
9/10/25,Wednesday,6:40 PM,6:40 PM,Royals at Guardians,Royals,Guardians,Progressive Field - Cleveland
9/10/25,Wednesday,6:40 PM,9:40 PM,Cardinals at Mariners,Cardinals,Mariners,T-Mobile Park - Seattle
9/10/25,Wednesday,6:40 PM,6:40 PM,Nationals at Marlins,Nationals,Marlins,loanDepot park - Miami
9/10/25,Wednesday,6:35 PM,6:35 PM,Pirates at Orioles,Pirates,Orioles,Oriole Park at Camden Yards - Baltimore
9/10/25,Wednesday,5:40 PM,8:40 PM,Reds at Padres,Reds,Padres,Petco Park - San Diego
9/10/25,Wednesday,6:45 PM,6:45 PM,Mets at Phillies,Mets,Phillies,Citizens Bank Park - Philadelphia
9/10/25,Wednesday,1:35 PM,2:35 PM,Brewers at Rangers,Brewers,Rangers,Globe Life Field - Arlington
9/10/25,Wednesday,6:40 PM,7:40 PM,Rays at White Sox,Rays,White Sox,Rate Field - Chicago
9/10/25,Wednesday,7:05 PM,7:05 PM,Tigers at Yankees,Tigers,Yankees,Yankee Stadium - Bronx
9/11/25,Thursday,3:07 PM,3:07 PM,Astros at Blue Jays,Astros,Blue Jays,Rogers Centre - Toronto
9/11/25,Thursday,7:15 PM,7:15 PM,Royals at Guardians,Royals,Guardians,Progressive Field - Cleveland
9/11/25,Thursday,6:40 PM,9:40 PM,Angels at Mariners,Angels,Mariners,T-Mobile Park - Seattle
9/11/25,Thursday,6:40 PM,6:40 PM,Nationals at Marlins,Nationals,Marlins,loanDepot park - Miami
9/11/25,Thursday,1:05 PM,1:05 PM,Pirates at Orioles,Pirates,Orioles,Oriole Park at Camden Yards - Baltimore
9/11/25,Thursday,6:40 PM,9:40 PM,Rockies at Padres,Rockies,Padres,Petco Park - San Diego
9/11/25,Thursday,7:15 PM,7:15 PM,Mets at Phillies,Mets,Phillies,Citizens Bank Park - Philadelphia
9/11/25,Thursday,1:10 PM,2:10 PM,Rays at White Sox,Rays,White Sox,Rate Field - Chicago
9/11/25,Thursday,7:05 PM,7:05 PM,Tigers at Yankees,Tigers,Yankees,Yankee Stadium - Bronx
9/12/25,Friday,7:05 PM,10:05 PM,Reds at Athletics,Reds,Athletics,Sutter Health Park - Sacramento
9/12/25,Friday,7:07 PM,7:07 PM,Orioles at Blue Jays,Orioles,Blue Jays,Rogers Centre - Toronto
9/12/25,Friday,7:15 PM,7:15 PM,Astros at Braves,Astros,Braves,Truist Park - Atlanta
9/12/25,Friday,7:10 PM,8:10 PM,Cardinals at Brewers,Cardinals,Brewers,American Family Field - Milwaukee
9/12/25,Friday,1:20 PM,2:20 PM,Rays at Cubs,Rays,Cubs,Wrigley Field - Chicago
9/12/25,Friday,7:15 PM,10:15 PM,Dodgers at Giants,Dodgers,Giants,Oracle Park - San Francisco
9/12/25,Friday,7:10 PM,7:10 PM,White Sox at Guardians,White Sox,Guardians,Progressive Field - Cleveland
9/12/25,Friday,7:10 PM,10:10 PM,Angels at Mariners,Angels,Mariners,T-Mobile Park - Seattle
9/12/25,Friday,7:10 PM,7:10 PM,Tigers at Marlins,Tigers,Marlins,loanDepot park - Miami
9/12/25,Friday,7:10 PM,7:10 PM,Rangers at Mets,Rangers,Mets,Citi Field - Flushing
9/12/25,Friday,6:45 PM,6:45 PM,Pirates at Nationals,Pirates,Nationals,Nationals Park - Washington
9/12/25,Friday,6:40 PM,9:40 PM,Rockies at Padres,Rockies,Padres,Petco Park - San Diego
9/12/25,Friday,6:45 PM,6:45 PM,Royals at Phillies,Royals,Phillies,Citizens Bank Park - Philadelphia
9/12/25,Friday,7:10 PM,7:10 PM,Yankees at Red Sox,Yankees,Red Sox,Fenway Park - Boston
9/12/25,Friday,7:10 PM,8:10 PM,D-backs at Twins,D-backs,Twins,Target Field - Minneapolis
9/13/25,Saturday,7:05 PM,10:05 PM,Reds at Athletics,Reds,Athletics,Sutter Health Park - Sacramento
9/13/25,Saturday,3:07 PM,3:07 PM,Orioles at Blue Jays,Orioles,Blue Jays,Rogers Centre - Toronto
9/13/25,Saturday,7:15 PM,7:15 PM,Astros at Braves,Astros,Braves,Truist Park - Atlanta
9/13/25,Saturday,6:10 PM,7:10 PM,Cardinals at Brewers,Cardinals,Brewers,American Family Field - Milwaukee
9/13/25,Saturday,1:20 PM,2:20 PM,Rays at Cubs,Rays,Cubs,Wrigley Field - Chicago
9/13/25,Saturday,6:05 PM,9:05 PM,Dodgers at Giants,Dodgers,Giants,Oracle Park - San Francisco
9/13/25,Saturday,6:10 PM,6:10 PM,White Sox at Guardians,White Sox,Guardians,Progressive Field - Cleveland
9/13/25,Saturday,6:40 PM,9:40 PM,Angels at Mariners,Angels,Mariners,T-Mobile Park - Seattle
9/13/25,Saturday,4:10 PM,4:10 PM,Tigers at Marlins,Tigers,Marlins,loanDepot park - Miami
9/13/25,Saturday,4:10 PM,4:10 PM,Rangers at Mets,Rangers,Mets,Citi Field - Flushing
9/13/25,Saturday,4:05 PM,4:05 PM,Pirates at Nationals,Pirates,Nationals,Nationals Park - Washington
9/13/25,Saturday,5:40 PM,8:40 PM,Rockies at Padres,Rockies,Padres,Petco Park - San Diego
9/13/25,Saturday,6:05 PM,6:05 PM,Royals at Phillies,Royals,Phillies,Citizens Bank Park - Philadelphia
9/13/25,Saturday,4:10 PM,4:10 PM,Yankees at Red Sox,Yankees,Red Sox,Fenway Park - Boston
9/13/25,Saturday,6:10 PM,7:10 PM,D-backs at Twins,D-backs,Twins,Target Field - Minneapolis
9/14/25,Sunday,1:05 PM,4:05 PM,Reds at Athletics,Reds,Athletics,Sutter Health Park - Sacramento
9/14/25,Sunday,1:37 PM,1:37 PM,Orioles at Blue Jays,Orioles,Blue Jays,Rogers Centre - Toronto
9/14/25,Sunday,1:35 PM,1:35 PM,Astros at Braves,Astros,Braves,Truist Park - Atlanta
9/14/25,Sunday,1:10 PM,2:10 PM,Cardinals at Brewers,Cardinals,Brewers,American Family Field - Milwaukee
9/14/25,Sunday,1:20 PM,2:20 PM,Rays at Cubs,Rays,Cubs,Wrigley Field - Chicago
9/14/25,Sunday,1:05 PM,4:05 PM,Dodgers at Giants,Dodgers,Giants,Oracle Park - San Francisco
9/14/25,Sunday,1:40 PM,1:40 PM,White Sox at Guardians,White Sox,Guardians,Progressive Field - Cleveland
9/14/25,Sunday,1:10 PM,4:10 PM,Angels at Mariners,Angels,Mariners,T-Mobile Park - Seattle
9/14/25,Sunday,1:40 PM,1:40 PM,Tigers at Marlins,Tigers,Marlins,loanDepot park - Miami
9/14/25,Sunday,1:40 PM,1:40 PM,Rangers at Mets,Rangers,Mets,Citi Field - Flushing
9/14/25,Sunday,1:35 PM,1:35 PM,Pirates at Nationals,Pirates,Nationals,Nationals Park - Washington
9/14/25,Sunday,1:10 PM,4:10 PM,Rockies at Padres,Rockies,Padres,Petco Park - San Diego
9/14/25,Sunday,1:35 PM,1:35 PM,Royals at Phillies,Royals,Phillies,Citizens Bank Park - Philadelphia
9/14/25,Sunday,1:35 PM,1:35 PM,Yankees at Red Sox,Yankees,Red Sox,Fenway Park - Boston
9/14/25,Sunday,1:10 PM,2:10 PM,D-backs at Twins,D-backs,Twins,Target Field - Minneapolis
9/15/25,Monday,7:10 PM,8:10 PM,Rangers at Astros,Rangers,Astros,Daikin Park - Houston
9/15/25,Monday,6:45 PM,7:45 PM,Reds at Cardinals,Reds,Cardinals,Busch Stadium - St. Louis
9/15/25,Monday,6:40 PM,9:40 PM,Giants at D-backs,Giants,D-backs,Chase Field - Phoenix
9/15/25,Monday,7:10 PM,10:10 PM,Phillies at Dodgers,Phillies,Dodgers,Dodger Stadium - Los Angeles
9/15/25,Monday,6:45 PM,6:45 PM,Braves at Nationals,Braves,Nationals,Nationals Park - Washington
9/15/25,Monday,6:40 PM,6:40 PM,Cubs at Pirates,Cubs,Pirates,PNC Park - Pittsburgh
9/15/25,Monday,7:35 PM,7:35 PM,Blue Jays at Rays,Blue Jays,Rays,George M. Steinbrenner Field - Tampa
9/15/25,Monday,6:40 PM,7:40 PM,Yankees at Twins,Yankees,Twins,Target Field - Minneapolis
9/15/25,Monday,6:40 PM,7:40 PM,Orioles at White Sox,Orioles,White Sox,Rate Field - Chicago
9/16/25,Tuesday,7:10 PM,8:10 PM,Rangers at Astros,Rangers,Astros,Daikin Park - Houston
9/16/25,Tuesday,6:40 PM,7:40 PM,Angels at Brewers,Angels,Brewers,American Family Field - Milwaukee
9/16/25,Tuesday,6:45 PM,7:45 PM,Reds at Cardinals,Reds,Cardinals,Busch Stadium - St. Louis
9/16/25,Tuesday,6:40 PM,9:40 PM,Giants at D-backs,Giants,D-backs,Chase Field - Phoenix
9/16/25,Tuesday,7:10 PM,10:10 PM,Phillies at Dodgers,Phillies,Dodgers,Dodger Stadium - Los Angeles
9/16/25,Tuesday,7:10 PM,7:10 PM,Padres at Mets,Padres,Mets,Citi Field - Flushing
9/16/25,Tuesday,6:45 PM,6:45 PM,Braves at Nationals,Braves,Nationals,Nationals Park - Washington
9/16/25,Tuesday,6:40 PM,6:40 PM,Cubs at Pirates,Cubs,Pirates,PNC Park - Pittsburgh
9/16/25,Tuesday,7:35 PM,7:35 PM,Blue Jays at Rays,Blue Jays,Rays,George M. Steinbrenner Field - Tampa
9/16/25,Tuesday,6:45 PM,6:45 PM,Athletics at Red Sox,Athletics,Red Sox,Fenway Park - Boston
9/16/25,Tuesday,6:40 PM,8:40 PM,Marlins at Rockies,Marlins,Rockies,Coors Field - Denver
9/16/25,Tuesday,6:40 PM,7:40 PM,Mariners at Royals,Mariners,Royals,Kauffman Stadium - Kansas City
9/16/25,Tuesday,6:40 PM,6:40 PM,Guardians at Tigers,Guardians,Tigers,Comerica Park - Detroit
9/16/25,Tuesday,6:40 PM,7:40 PM,Yankees at Twins,Yankees,Twins,Target Field - Minneapolis
9/16/25,Tuesday,6:40 PM,7:40 PM,Orioles at White Sox,Orioles,White Sox,Rate Field - Chicago
9/17/25,Wednesday,7:10 PM,8:10 PM,Rangers at Astros,Rangers,Astros,Daikin Park - Houston
9/17/25,Wednesday,6:40 PM,7:40 PM,Angels at Brewers,Angels,Brewers,American Family Field - Milwaukee
9/17/25,Wednesday,12:15 PM,1:15 PM,Reds at Cardinals,Reds,Cardinals,Busch Stadium - St. Louis
9/17/25,Wednesday,12:40 PM,3:40 PM,Giants at D-backs,Giants,D-backs,Chase Field - Phoenix
9/17/25,Wednesday,7:10 PM,10:10 PM,Phillies at Dodgers,Phillies,Dodgers,Dodger Stadium - Los Angeles
9/17/25,Wednesday,7:10 PM,7:10 PM,Padres at Mets,Padres,Mets,Citi Field - Flushing
9/17/25,Wednesday,4:05 PM,4:05 PM,Braves at Nationals,Braves,Nationals,Nationals Park - Washington
9/17/25,Wednesday,12:35 PM,12:35 PM,Cubs at Pirates,Cubs,Pirates,PNC Park - Pittsburgh
9/17/25,Wednesday,7:05 PM,7:05 PM,Blue Jays at Rays,Blue Jays,Rays,George M. Steinbrenner Field - Tampa
9/17/25,Wednesday,6:45 PM,6:45 PM,Athletics at Red Sox,Athletics,Red Sox,Fenway Park - Boston
9/17/25,Wednesday,6:40 PM,8:40 PM,Marlins at Rockies,Marlins,Rockies,Coors Field - Denver
9/17/25,Wednesday,6:40 PM,7:40 PM,Mariners at Royals,Mariners,Royals,Kauffman Stadium - Kansas City
9/17/25,Wednesday,6:40 PM,6:40 PM,Guardians at Tigers,Guardians,Tigers,Comerica Park - Detroit
9/17/25,Wednesday,6:40 PM,7:40 PM,Yankees at Twins,Yankees,Twins,Target Field - Minneapolis
9/17/25,Wednesday,1:10 PM,2:10 PM,Orioles at White Sox,Orioles,White Sox,Rate Field - Chicago
9/18/25,Thursday,6:40 PM,7:40 PM,Angels at Brewers,Angels,Brewers,American Family Field - Milwaukee
9/18/25,Thursday,7:10 PM,10:10 PM,Giants at Dodgers,Giants,Dodgers,Dodger Stadium - Los Angeles
9/18/25,Thursday,1:10 PM,1:10 PM,Padres at Mets,Padres,Mets,Citi Field - Flushing
9/18/25,Thursday,7:15 PM,7:15 PM,Yankees at Orioles,Yankees,Orioles,Oriole Park at Camden Yards - Baltimore
9/18/25,Thursday,1:10 PM,1:10 PM,Blue Jays at Rays,Blue Jays,Rays,George M. Steinbrenner Field - Tampa
9/18/25,Thursday,1:35 PM,1:35 PM,Athletics at Red Sox,Athletics,Red Sox,Fenway Park - Boston
9/18/25,Thursday,7:15 PM,7:15 PM,Cubs at Reds,Cubs,Reds,Great American Ball Park - Cincinnati
9/18/25,Thursday,1:10 PM,3:10 PM,Marlins at Rockies,Marlins,Rockies,Coors Field - Denver
9/18/25,Thursday,1:10 PM,2:10 PM,Mariners at Royals,Mariners,Royals,Kauffman Stadium - Kansas City
9/18/25,Thursday,1:10 PM,1:10 PM,Guardians at Tigers,Guardians,Tigers,Comerica Park - Detroit
9/19/25,Friday,7:10 PM,8:10 PM,Mariners at Astros,Mariners,Astros,Daikin Park - Houston
9/19/25,Friday,7:15 PM,8:15 PM,Brewers at Cardinals,Brewers,Cardinals,Busch Stadium - St. Louis
9/19/25,Friday,6:40 PM,9:40 PM,Phillies at D-backs,Phillies,D-backs,Chase Field - Phoenix
9/19/25,Friday,7:10 PM,10:10 PM,Giants at Dodgers,Giants,Dodgers,Dodger Stadium - Los Angeles
9/19/25,Friday,7:10 PM,7:10 PM,Nationals at Mets,Nationals,Mets,Citi Field - Flushing
9/19/25,Friday,7:05 PM,7:05 PM,Yankees at Orioles,Yankees,Orioles,Oriole Park at Camden Yards - Baltimore
9/19/25,Friday,6:40 PM,6:40 PM,Athletics at Pirates,Athletics,Pirates,PNC Park - Pittsburgh
9/19/25,Friday,7:05 PM,8:05 PM,Marlins at Rangers,Marlins,Rangers,Globe Life Field - Arlington
9/19/25,Friday,7:35 PM,7:35 PM,Red Sox at Rays,Red Sox,Rays,George M. Steinbrenner Field - Tampa
9/19/25,Friday,6:40 PM,6:40 PM,Cubs at Reds,Cubs,Reds,Great American Ball Park - Cincinnati
9/19/25,Friday,6:10 PM,8:10 PM,Angels at Rockies,Angels,Rockies,Coors Field - Denver
9/19/25,Friday,6:40 PM,7:40 PM,Blue Jays at Royals,Blue Jays,Royals,Kauffman Stadium - Kansas City
9/19/25,Friday,6:40 PM,6:40 PM,Braves at Tigers,Braves,Tigers,Comerica Park - Detroit
9/19/25,Friday,7:10 PM,8:10 PM,Guardians at Twins,Guardians,Twins,Target Field - Minneapolis
9/19/25,Friday,6:40 PM,7:40 PM,Padres at White Sox,Padres,White Sox,Rate Field - Chicago
9/20/25,Saturday,6:10 PM,7:10 PM,Mariners at Astros,Mariners,Astros,Daikin Park - Houston
9/20/25,Saturday,6:15 PM,7:15 PM,Brewers at Cardinals,Brewers,Cardinals,Busch Stadium - St. Louis
9/20/25,Saturday,5:10 PM,8:10 PM,Phillies at D-backs,Phillies,D-backs,Chase Field - Phoenix
9/20/25,Saturday,6:10 PM,9:10 PM,Giants at Dodgers,Giants,Dodgers,Dodger Stadium - Los Angeles
9/20/25,Saturday,4:10 PM,4:10 PM,Nationals at Mets,Nationals,Mets,Citi Field - Flushing
9/20/25,Saturday,7:05 PM,7:05 PM,Yankees at Orioles,Yankees,Orioles,Oriole Park at Camden Yards - Baltimore
9/20/25,Saturday,6:40 PM,6:40 PM,Athletics at Pirates,Athletics,Pirates,PNC Park - Pittsburgh
9/20/25,Saturday,6:05 PM,7:05 PM,Marlins at Rangers,Marlins,Rangers,Globe Life Field - Arlington
9/20/25,Saturday,7:05 PM,7:05 PM,Red Sox at Rays,Red Sox,Rays,George M. Steinbrenner Field - Tampa
9/20/25,Saturday,6:40 PM,6:40 PM,Cubs at Reds,Cubs,Reds,Great American Ball Park - Cincinnati
9/20/25,Saturday,6:10 PM,8:10 PM,Angels at Rockies,Angels,Rockies,Coors Field - Denver
9/20/25,Saturday,6:10 PM,7:10 PM,Blue Jays at Royals,Blue Jays,Royals,Kauffman Stadium - Kansas City
9/20/25,Saturday,1:10 PM,1:10 PM,Braves at Tigers,Braves,Tigers,Comerica Park - Detroit
9/20/25,Saturday,6:10 PM,7:10 PM,Guardians at Twins,Guardians,Twins,Target Field - Minneapolis
9/20/25,Saturday,6:10 PM,7:10 PM,Padres at White Sox,Padres,White Sox,Rate Field - Chicago
9/21/25,Sunday,1:10 PM,2:10 PM,Mariners at Astros,Mariners,Astros,Daikin Park - Houston
9/21/25,Sunday,1:15 PM,2:15 PM,Brewers at Cardinals,Brewers,Cardinals,Busch Stadium - St. Louis
9/21/25,Sunday,1:10 PM,4:10 PM,Phillies at D-backs,Phillies,D-backs,Chase Field - Phoenix
9/21/25,Sunday,1:10 PM,4:10 PM,Giants at Dodgers,Giants,Dodgers,Dodger Stadium - Los Angeles
9/21/25,Sunday,1:40 PM,1:40 PM,Nationals at Mets,Nationals,Mets,Citi Field - Flushing
9/21/25,Sunday,1:35 PM,1:35 PM,Yankees at Orioles,Yankees,Orioles,Oriole Park at Camden Yards - Baltimore
9/21/25,Sunday,1:35 PM,1:35 PM,Athletics at Pirates,Athletics,Pirates,PNC Park - Pittsburgh
9/21/25,Sunday,1:35 PM,2:35 PM,Marlins at Rangers,Marlins,Rangers,Globe Life Field - Arlington
9/21/25,Sunday,12:10 PM,12:10 PM,Red Sox at Rays,Red Sox,Rays,George M. Steinbrenner Field - Tampa
9/21/25,Sunday,1:40 PM,1:40 PM,Cubs at Reds,Cubs,Reds,Great American Ball Park - Cincinnati
9/21/25,Sunday,1:10 PM,3:10 PM,Angels at Rockies,Angels,Rockies,Coors Field - Denver
9/21/25,Sunday,1:10 PM,2:10 PM,Blue Jays at Royals,Blue Jays,Royals,Kauffman Stadium - Kansas City
9/21/25,Sunday,1:40 PM,1:40 PM,Braves at Tigers,Braves,Tigers,Comerica Park - Detroit
9/21/25,Sunday,1:10 PM,2:10 PM,Guardians at Twins,Guardians,Twins,Target Field - Minneapolis
9/21/25,Sunday,1:10 PM,2:10 PM,Padres at White Sox,Padres,White Sox,Rate Field - Chicago
9/22/25,Monday,7:15 PM,7:15 PM,Nationals at Braves,Nationals,Braves,Truist Park - Atlanta
9/22/25,Monday,6:45 PM,9:45 PM,Cardinals at Giants,Cardinals,Giants,Oracle Park - San Francisco
9/22/25,Monday,6:40 PM,9:40 PM,Brewers at Padres,Brewers,Padres,Petco Park - San Diego
9/23/25,Tuesday,6:38 PM,9:38 PM,Royals at Angels,Royals,Angels,Angel Stadium - Anaheim
9/23/25,Tuesday,7:05 PM,10:05 PM,Astros at Athletics,Astros,Athletics,Sutter Health Park - Sacramento
9/23/25,Tuesday,7:07 PM,7:07 PM,Red Sox at Blue Jays,Red Sox,Blue Jays,Rogers Centre - Toronto
9/23/25,Tuesday,7:15 PM,7:15 PM,Nationals at Braves,Nationals,Braves,Truist Park - Atlanta
9/23/25,Tuesday,6:40 PM,7:40 PM,Mets at Cubs,Mets,Cubs,Wrigley Field - Chicago
9/23/25,Tuesday,6:40 PM,9:40 PM,Dodgers at D-backs,Dodgers,D-backs,Chase Field - Phoenix
9/23/25,Tuesday,6:45 PM,9:45 PM,Cardinals at Giants,Cardinals,Giants,Oracle Park - San Francisco
9/23/25,Tuesday,6:40 PM,6:40 PM,Tigers at Guardians,Tigers,Guardians,Progressive Field - Cleveland
9/23/25,Tuesday,6:40 PM,9:40 PM,Rockies at Mariners,Rockies,Mariners,T-Mobile Park - Seattle
9/23/25,Tuesday,6:35 PM,6:35 PM,Rays at Orioles,Rays,Orioles,Oriole Park at Camden Yards - Baltimore
9/23/25,Tuesday,6:40 PM,9:40 PM,Brewers at Padres,Brewers,Padres,Petco Park - San Diego
9/23/25,Tuesday,6:45 PM,6:45 PM,Marlins at Phillies,Marlins,Phillies,Citizens Bank Park - Philadelphia
9/23/25,Tuesday,7:05 PM,8:05 PM,Twins at Rangers,Twins,Rangers,Globe Life Field - Arlington
9/23/25,Tuesday,6:40 PM,6:40 PM,Pirates at Reds,Pirates,Reds,Great American Ball Park - Cincinnati
9/23/25,Tuesday,7:05 PM,7:05 PM,White Sox at Yankees,White Sox,Yankees,Yankee Stadium - Bronx
9/24/25,Wednesday,6:38 PM,9:38 PM,Royals at Angels,Royals,Angels,Angel Stadium - Anaheim
9/24/25,Wednesday,7:05 PM,10:05 PM,Astros at Athletics,Astros,Athletics,Sutter Health Park - Sacramento
9/24/25,Wednesday,7:07 PM,7:07 PM,Red Sox at Blue Jays,Red Sox,Blue Jays,Rogers Centre - Toronto
9/24/25,Wednesday,12:15 PM,12:15 PM,Nationals at Braves,Nationals,Braves,Truist Park - Atlanta
9/24/25,Wednesday,6:40 PM,7:40 PM,Mets at Cubs,Mets,Cubs,Wrigley Field - Chicago
9/24/25,Wednesday,6:40 PM,9:40 PM,Dodgers at D-backs,Dodgers,D-backs,Chase Field - Phoenix
9/24/25,Wednesday,6:45 PM,9:45 PM,Cardinals at Giants,Cardinals,Giants,Oracle Park - San Francisco
9/24/25,Wednesday,6:40 PM,6:40 PM,Tigers at Guardians,Tigers,Guardians,Progressive Field - Cleveland
9/24/25,Wednesday,6:40 PM,9:40 PM,Rockies at Mariners,Rockies,Mariners,T-Mobile Park - Seattle
9/24/25,Wednesday,6:35 PM,6:35 PM,Rays at Orioles,Rays,Orioles,Oriole Park at Camden Yards - Baltimore
9/24/25,Wednesday,1:10 PM,4:10 PM,Brewers at Padres,Brewers,Padres,Petco Park - San Diego
9/24/25,Wednesday,6:45 PM,6:45 PM,Marlins at Phillies,Marlins,Phillies,Citizens Bank Park - Philadelphia
9/24/25,Wednesday,7:05 PM,8:05 PM,Twins at Rangers,Twins,Rangers,Globe Life Field - Arlington
9/24/25,Wednesday,6:40 PM,6:40 PM,Pirates at Reds,Pirates,Reds,Great American Ball Park - Cincinnati
9/24/25,Wednesday,7:05 PM,7:05 PM,White Sox at Yankees,White Sox,Yankees,Yankee Stadium - Bronx
9/25/25,Thursday,6:38 PM,9:38 PM,Royals at Angels,Royals,Angels,Angel Stadium - Anaheim
9/25/25,Thursday,12:35 PM,3:35 PM,Astros at Athletics,Astros,Athletics,Sutter Health Park - Sacramento
9/25/25,Thursday,7:07 PM,7:07 PM,Red Sox at Blue Jays,Red Sox,Blue Jays,Rogers Centre - Toronto
